A	infection	infection	infection	F	F.p.value
ACSM5	2.03226581278102	-1.49057238474074	-2.64205690100261	0.0216526527798149	6.98046466813551	0.0216526527798149
ACSS1	4.27179868604531	0.2216248384183	1.13445332855968	0.278983374822973	1.28698435468014	0.278983374822973
ACSS2	5.6324895007912	-1.47378633681181	-7.84686796308559	4.88607064496344e-06	61.5733368300989	4.88607064496344e-06
ACSS3	3.91141963506607	-1.64162814481365	-6.34965680970385	3.84397974147159e-05	40.3181416010185	3.84397974147159e-05
ACTA2	7.48384594760309	-0.111888410986539	-0.305106549343209	0.765565931141689	0.0930900064521201	0.765565931141689
ACTB	10.7488504723363	1.76925952607683	4.59451039302917	0.000633369847902314	21.1095257516531	0.000633369847902313
ACTG1	10.6641724766699	-0.0406377603134285	-0.229369076429091	0.822484573324106	0.0526101732219342	0.822484573324106
ACTG1P9	0.347234185191992	-0.0934611977423949	-0.238387758514191	0.815643848397399	0.0568287234094203	0.815643848397399
ACTG2	3.58259078308687	-1.57538013490119	-2.73774557251981	0.0181538382649717	7.49525081985185	0.0181538382649717
ACTL10	1.01464539889702	0.770620155142211	2.17999796908744	0.0501190170930532	4.75239114522538	0.0501190170930532
ACTL6A	5.22433698498886	-0.479362489562612	-2.5486747504962	0.0257017315136471	6.49574298381687	0.0257017315136471
ACTN1	6.86919577437987	0.495327251272708	2.08206820605972	0.0596416885187155	4.33500801468475	0.0596416885187155
ACTN4	7.64614264987163	-0.929504802391115	-4.2765354720738	0.00110058686144157	18.2887556439055	0.00110058686144157
ACTR10	5.55406555723091	-0.744371843677119	-4.95130167066299	0.000346117949509292	24.5153882339101	0.000346117949509292
ACTR1A	6.9055583895868	0.0586622412323621	0.43894357794643	0.668581623711344	0.192671464620414	0.668581623711344
ACTR1B	5.89788615128513	0.0255305643926382	0.14779112521676	0.884987054548089	0.0218422166928361	0.884987054548089
ACTR2	7.95117304446787	0.334084124463288	1.29036453256371	0.22148092283004	1.66504062689836	0.22148092283004
ACTR3	8.48173635689019	1.22733465315136	7.15767793254751	1.21932734393398e-05	51.2323533860776	1.21932734393398e-05
ACTR3B	2.64787311717951	-0.873058841164791	-3.39459899951458	0.00539652305335051	11.5233023675054	0.00539652305335051
ACTR3C	2.58986864661287	1.54489192173102	5.75689073911698	9.43753243507808e-05	33.1417909821309	9.4375324350781e-05
ACTR5	3.31299622066368	0.233553799895522	1.43013482637338	0.178456186754538	2.04528562160601	0.178456186754538
ACTR6	4.64439758387023	0.119785401187562	0.624504417378794	0.544107218003384	0.390005767325627	0.544107218003384
ACTR8	5.16123686682659	0.565193110183216	3.73061814189523	0.00292027060732997	13.9175117206378	0.00292027060732997
ACTRT3	1.01845446818407	0.52038397430931	1.84151596386765	0.0906455565257353	3.3911810451794	0.0906455565257353
ACVR1	4.47280608751758	0.0599494273806398	0.287755632784499	0.778493430757342	0.0828033041992074	0.778493430757342
ACVR1B	5.92371145422008	-0.684731801007759	-4.17941439209422	0.00130614483554845	17.4675046608443	0.00130614483554845
ACVR1C	2.44335430094735	-4.13553636977995	-7.42244058874995	8.52317093995196e-06	55.0926242935226	8.52317093995196e-06
ACVR2A	5.38413246768568	-1.68969128158004	-10.9863737012355	1.41532299287555e-07	120.700407103199	1.41532299287555e-07
ACVR2B	3.8702441615556	-0.180500893994314	-0.840696855116069	0.417122681090369	0.706771202202049	0.417122681090369
ACVRL1	5.90706263766472	1.57300320980275	6.59293913793204	2.69601479231022e-05	43.4668464764761	2.69601479231021e-05
ACY1	3.62723059662047	0.347178925421139	1.8305257467876	0.0923642914693763	3.35082450965229	0.0923642914693763
ACYP1	1.49056787640844	-0.530388351965104	-1.8047659875907	0.0965090731144448	3.25718026996422	0.0965090731144448
ACYP2	3.20909880937585	-0.722506101913452	-3.96223185511867	0.00192295189875402	15.6992812737171	0.00192295189875402
AD000671.6	2.02255497324643	3.72102727264435	9.11339809119986	1.04607328940961e-06	83.0540247686852	1.04607328940961e-06
ADA	3.51616793708527	1.78588560392084	6.04408123706571	6.07060657634952e-05	36.5309180002498	6.07060657634952e-05
ADAL	3.12615881894231	-0.589982108137065	-2.6772440371816	0.0202950492115509	7.16763563462443	0.0202950492115509
ADAM10	7.1227696629147	0.764457885295757	4.62277581855244	0.000603389376525338	21.3700562685932	0.000603389376525338
ADAM12	5.13337419051018	3.48502207243356	6.86531057071831	1.82931406593646e-05	47.1324892324166	1.82931406593646e-05
ADAM15	7.01591178651766	-1.12003940729979	-5.66069220926337	0.000109690104170165	32.043436288015	0.000109690104170165
ADAM17	5.57947756276623	0.306952451638903	1.52180342764617	0.154228868295952	2.31588567239564	0.154228868295952
ADAM19	4.56360857012817	3.88622155254505	15.508376520316	3.03479717582469e-09	240.50974229589	3.03479717582469e-09
ADAM22	3.13428734395347	-2.05694882172618	-5.12558979756572	0.000259283447551403	26.2716707729098	0.000259283447551403
ADAM23	1.01904414772432	0.437476748902788	0.722572771613374	0.483928841771968	0.522111410277033	0.483928841771968
ADAM28	4.2469857358477	3.48636878566186	15.8942904229789	2.29488763218956e-09	252.628468049999	2.29488763218956e-09
ADAM32	4.89657430150416	-0.457932254143296	-1.63147641484135	0.129003788578883	2.66171529218359	0.129003788578883
ADAM33	4.18688034142448	-0.484974896407383	-1.28960263979246	0.221736814830518	1.66307496855967	0.221736814830518
ADAM3A	-0.00257074640098659	-0.403904666185487	-0.70572260118055	0.493971441692862	0.498044389817042	0.493971441692862
ADAM8	4.30240663609696	4.50659142825476	15.1428694722046	3.97786166324507e-09	229.306495852226	3.97786166324507e-09
ADAM9	7.1820615591663	0.721745092473004	4.35458587034183	0.000959874606687857	18.9624181021807	0.000959874606687857
ADAMDEC1	4.09839239056083	8.12669581336073	12.7887229905872	2.65591220118353e-08	163.551435729972	2.65591220118354e-08
ADAMTS1	5.72070814202503	0.907882504833849	5.53169796009197	0.000134471115550619	30.5996823216856	0.000134471115550619
ADAMTS10	3.8891303102405	0.110359791703255	0.28067632684658	0.783788177596091	0.078779200452088	0.783788177596091
ADAMTS12	5.03914832226545	0.961845603005851	2.37037882747237	0.0355763154365415	5.61869578572927	0.0355763154365415
ADAMTS13	0.50549672964652	0.181369381883021	0.510167029702366	0.619282645997598	0.260270398195335	0.619282645997598
ADAMTS14	1.58226929857939	2.66511531734245	5.35725406945844	0.000177778363044867	28.700171164729	0.000177778363044867
ADAMTS15	2.53105649480785	-2.12610208507233	-4.72752677672073	0.000504603557862088	22.3495094246115	0.000504603557862088
ADAMTS16	0.898262684162334	0.720784246538473	1.08747227261042	0.298405526187891	1.18259594369646	0.298405526187891
ADAMTS17	2.64598125182625	-0.956511015708267	-3.06667933819575	0.00988331678936662	9.4045221633167	0.00988331678936662
ADAMTS18	1.43985041433809	-0.100496617181263	-0.13536590797748	0.894589785582764	0.0183239290425676	0.894589785582764
ADAMTS2	5.84965831521192	2.66053407054512	8.47193441375311	2.23541646813234e-06	71.7736727109342	2.23541646813234e-06
ADAMTS3	2.20684794913873	0.257602276419153	0.831229860532177	0.422241289768482	0.690943081040342	0.422241289768482
ADAMTS4	4.99499469830038	4.85797312401929	11.3382018519931	1.00326187238084e-07	128.55482123654	1.00326187238084e-07
ADAMTS5	6.21653692968666	-0.0943947178550699	-0.179409233109518	0.86064083286375	0.0321876729249453	0.86064083286375
ADAMTS6	1.76381841152257	1.20720606001313	3.42659614606793	0.00508835332561725	11.7415611482476	0.00508835332561725
ADAMTS7	2.35078892757882	1.24992892922564	3.82667411824895	0.00245415015059897	14.6434348072764	0.00245415015059898
ADAMTS9	4.23824639990591	0.156159417396982	0.481594982421953	0.63884577778658	0.231933727094001	0.63884577778658
ADAMTSL1	2.87707264921267	-0.847056540017457	-1.89132886375836	0.0832142694380855	3.57712487088549	0.0832142694380855
ADAMTSL2	0.755910532028498	1.74939690555545	3.40864597253183	0.00525896349463344	11.6188673660574	0.00525896349463344
ADAMTSL3	5.69951020298536	-0.544277485269814	-1.8642370422776	0.0871840392807329	3.47537974979993	0.0871840392807329
ADAMTSL4	4.42323246273912	1.07351186362161	3.67714296260135	0.00321824449936798	13.5213803674087	0.00321824449936798
ADAMTSL5	0.652040427962074	-0.158033273206449	-0.520349877753119	0.612382468799218	0.270763995277686	0.612382468799218
ADAP1	2.7778213303065	2.49106924625946	6.25347291998586	4.43248393534508e-05	39.1059235609965	4.43248393534508e-05
ADAP2	5.45361837065452	2.3336273411397	7.87379718418729	4.71994767743335e-06	61.9966820977157	4.71994767743335e-06
ADAR	7.50001737629769	1.05288408269479	5.85898308458186	8.05684447505736e-05	34.3276827854164	8.05684447505736e-05
ADARB1	4.98816386608324	-0.299815727136194	-1.62448743308006	0.130496554226006	2.63895942023504	0.130496554226006
ADARB2	0.06650730087999	-0.333095566147649	-0.585950252568484	0.568877398622869	0.34333769848507	0.568877398622869
ADAT1	4.59445414106999	0.633665116960037	3.80048087991018	0.00257311313942275	14.4436549185628	0.00257311313942274
ADAT2	3.21970206385671	-0.257278379171763	-0.890469289512388	0.390896211528151	0.792935555564698	0.390896211528151
ADAT3	1.24990651858426	0.394155487311223	1.21238200081957	0.248932877582555	1.46987011591127	0.248932877582555
ADCK1	2.27781029940604	-0.0569455717077232	-0.266720627332629	0.794258885545315	0.0711398930447111	0.794258885545315
ADCK2	5.01362292094502	-0.162190633593573	-0.789376552084274	0.445365730638891	0.623115340980457	0.445365730638891
ADCK5	1.72643913923003	0.232786103141491	0.70494239385077	0.494439478524013	0.496943778648054	0.494439478524013
ADCY1	2.27894495130101	-0.393560247139904	-1.30223705356364	0.21752419577899	1.69582134367411	0.21752419577899
ADCY10P1	1.38491557659026	0.00157454815657609	0.00377754051974941	0.997048676272513	1.42698123783487e-05	0.997048676272513
ADCY2	2.93178501197392	-3.73325049021871	-14.1291559139468	8.70109889965961e-09	199.633046840617	8.70109889965961e-09
ADCY3	5.77691378256152	1.30550560987305	5.8986017353428	7.58015176752002e-05	34.7935024321891	7.58015176752002e-05
ADCY4	2.46112996909488	0.357661613154863	1.14402127804837	0.275149459537679	1.30878468462743	0.275149459537679
ADCY5	2.0807790428114	-2.98223433463848	-5.98210036879062	6.67061904814756e-05	35.7855248222849	6.67061904814756e-05
ADCY6	4.7419884175484	-1.94706529820807	-5.76567521943792	9.30942416593937e-05	33.2430107360405	9.30942416593937e-05
ADCY7	6.68767900290231	1.9259978105997	8.97646656704995	1.22588850818122e-06	80.5769520293655	1.22588850818122e-06
ADCY8	-0.252633654471583	-6.93886257364225	-7.72848410629345	5.69419825190468e-06	59.7294665812304	5.69419825190468e-06
ADCY9	6.14295477201967	0.452854888697403	1.53789607298504	0.15027973868031	2.3651243313028	0.15027973868031
ADCYAP1R1	2.07388102362598	-0.972919101883312	-4.19799400356385	0.00126394319308194	17.623153653958	0.00126394319308194
ADD1	7.35971318331543	-0.140092451407487	-1.08297804417642	0.300315797586304	1.17284144416819	0.300315797586304
ADD2	1.99794415442332	-0.54352656138858	-1.51774663513808	0.155238353911012	2.30355484847295	0.155238353911012
ADD3	7.2332506911635	0.1418283125983	0.935182998871289	0.368319992562544	0.874567241377896	0.368319992562544
ADGB	1.56425467062957	-0.00273247474885818	-0.00604437095623494	0.995277661865339	3.65344202565765e-05	0.995277661865339
ADGRA2	5.82911070203272	0.274564664700719	1.05771693039411	0.311224506811719	1.11876510484233	0.311224506811719
ADGRA3	4.52769381621993	-1.02191179018354	-4.43304103707473	0.000837190245511172	19.6518528363886	0.000837190245511172
ADGRB1	0.603065591685066	-0.355734563364424	-0.730037869436132	0.479519958319481	0.532955290810847	0.479519958319481
ADGRB2	0.935898305636423	-1.38313845520909	-3.32312113149215	0.00615523466826094	11.0431340545697	0.00615523466826094
ADGRB3	0.426695651909297	-1.9527334182875	-3.87398888702848	0.00225339597467474	15.0077898968202	0.00225339597467474
ADGRD1	4.15143070789454	-0.0469102770384913	-0.123312251381472	0.903922096600477	0.0152059113407673	0.903922096600477
ADGRD2	0.921286962916787	-0.791109513480952	-2.83998018424238	0.0150311462920607	8.06548744688936	0.0150311462920607
ADGRE1	1.1780575971755	3.70312392915638	6.25804993901387	4.40241315019131e-05	39.1631890391916	4.40241315019131e-05
ADGRE2	4.53908007328724	2.70514158900658	9.29617537600315	8.48868085730351e-07	86.4188766214073	8.48868085730351e-07
ADGRE5	5.50601180797929	2.25751517202825	7.1089132054216	1.30369694372572e-05	50.5366469622176	1.30369694372572e-05
ADGRF1	1.7715066861942	0.6894953716856	1.57537342608924	0.141419216532724	2.48180143162816	0.141419216532724
ADGRF2	1.0261858086631	-4.12003402588854	-7.86686193924195	4.76214453603198e-06	61.8875167710936	4.76214453603198e-06
ADGRF3	0.648501940286114	-0.330867510426072	-1.11543504376526	0.286725745071557	1.2441953368596	0.286725745071557
ADGRF4	4.30101757040129	-3.37637506014379	-6.81802571158748	1.9553616725587e-05	46.485474603868	1.9553616725587e-05
ADGRF5	5.6344991900995	0.53349751974114	1.47235455636724	0.166924563266641	2.16782793965538	0.166924563266641
ADGRG1	4.99006098668684	-1.5589697329012	-9.45607326652976	7.08931378697147e-07	89.4173216219789	7.08931378697147e-07
ADGRG2	1.52560446616192	-0.798886505701596	-2.36735615279205	0.0357718561814588	5.60437515416239	0.0357718561814588
ADGRG3	0.154828497803401	2.69305349653277	3.9097744787896	0.00211284613693875	15.2863364749945	0.00211284613693875
ADGRG5	1.0415539874419	4.22331335117977	6.44967418434786	3.31915117680871e-05	41.5982970842433	3.31915117680871e-05
ADGRG6	5.01317583705412	-2.14639236831662	-9.85794826349167	4.55481334634814e-07	97.1791439656784	4.55481334634814e-07
ADGRL1	4.43121923580953	-0.827785021051132	-3.78871288911619	0.00262847558708001	14.3543453561552	0.00262847558708001
ADGRL2	5.95341466321157	-0.55461086876264	-3.07653456178255	0.00970480091923753	9.46506490984255	0.00970480091923753
ADGRL3	3.68041203559655	-3.38107629996057	-11.48402878432	8.72199619285283e-08	131.882917119089	8.72199619285283e-08
ADGRL4	4.69340981395115	0.672186101531256	2.15377037771969	0.0525183483711056	4.63872683994283	0.0525183483711056
ADGRV1	0.399479254738561	0.118985014281126	0.318044736830473	0.755973762349484	0.101152454625565	0.755973762349484
ADH1A	0.420280639576393	-4.14408199071214	-4.91444869790169	0.000368115248823435	24.1518060043077	0.000368115248823435
ADH1B	5.91651966216198	-6.49627640330181	-7.30965600676746	9.91724516385983e-06	53.4310709372716	9.91724516385983e-06
ADH4	0.144293417313537	-0.572720556165903	-1.38977527052776	0.190098516250206	1.9314753025705	0.190098516250206
ADH5	6.98270345296784	-0.169310280727883	-0.903711483633235	0.38411286821639	0.816694445650583	0.38411286821639
ADHFE1	1.4950215439844	-0.985374493978796	-3.20772924070546	0.00761517786980942	10.2895268816769	0.00761517786980942
ADI1	5.89022919920508	-0.679193055696167	-3.42843520446501	0.00507119464484772	11.754167951215	0.00507119464484772
ADIPOQ	5.21288064581109	-5.9285262629218	-6.68287591464223	2.36939693024688e-05	44.6608304905053	2.36939693024688e-05
ADIPOR1	7.37299550978492	-0.0501074088389704	-0.220132228818373	0.829506624261486	0.0484581981645445	0.829506624261486
ADIPOR2	5.67007964835064	-0.342426690945375	-2.2457514176948	0.0445517889508729	5.04339943007821	0.0445517889508729
ADIRF	5.92560472632787	-3.39663733389137	-8.96541791911905	1.24177930106756e-06	80.3787184644609	1.24177930106756e-06
ADK	5.17827220741019	-1.596264474806	-7.68327383068104	6.03956288821804e-06	59.0326967572281	6.03956288821803e-06
ADM	5.63418257989902	1.53670377531902	4.74714862484274	0.000488063218627666	22.5354200663463	0.000488063218627666
ADM2	0.329399800110085	0.816281677864493	2.41975887813779	0.0325239635398922	5.85523302832666	0.0325239635398922
ADM5	0.518733147112899	-0.546266334373496	-1.9593553044587	0.0739649374618398	3.83907320911045	0.0739649374618398
ADNP	6.42594891943677	-0.251807970597803	-1.51239170670344	0.156579535535167	2.28732867450535	0.156579535535167
ADNP2	5.51338984434749	-0.445077752992716	-2.94609384171732	0.0123532094525357	8.6794689242047	0.0123532094525357
ADO	4.94463665504166	0.562642085477888	3.70471979845889	0.0030608761173532	13.7249487850933	0.0030608761173532
ADORA1	0.815368387618588	-2.41196007290268	-6.45507378092881	3.29307663305576e-05	41.6679775172346	3.29307663305576e-05
ADORA2A	1.56259985421316	4.60249015814014	7.3002964676308	1.0043408143345e-05	53.2943285153027	1.0043408143345e-05
ADORA2B	2.68352897938672	-0.965600617062531	-2.94887937639132	0.0122897212389332	8.69588957650608	0.0122897212389332
ADORA3	0.851642284005222	3.31847353339134	6.02914073909288	6.20980667095446e-05	36.3505380517894	6.20980667095445e-05
ADPGK	5.98214587055164	1.99256562530991	13.9516256273727	1.00311688176032e-08	194.647857646361	1.00311688176032e-08
ADPRH	3.50355044116429	1.62227135755896	7.21558682583704	1.12663540566899e-05	52.064693241193	1.12663540566899e-05
ADPRHL1	1.60215212151414	-2.20637347239335	-5.87715488811874	7.83437554487386e-05	34.540949578938	7.83437554487386e-05
